player_key,name,position,team,latest_value,mean_expected_points,mean_std_points,det_selection_rate,selection_freq
337,Konstantinos Tsimikas,DEF,Liverpool,46.0,3.3226481318391627,2.0400462304952987,0.0,0.000257985257985258
325,Caoimhin Kelleher,GK,Liverpool,40.0,4.849788461991123,2.1764757527170664,0.0,0.000257985257985258
10,Reiss Nelson,DEF,Arsenal,50.0,1.8786322919296758,1.4788769579254446,0.0,0.000257985257985258
341,Nathan Aké,DEF,Manchester City,53.0,2.7276886352965453,1.3123925761654571,0.0,0.0002457002457002457
591,Jean-Clair Todibo,DEF,West Ham,42.0,2.1097274551563685,1.6360448468721924,0.0,0.0002457002457002457
484,Ben Davies,DEF,Tottenham,43.0,1.964974672933252,1.543684901263028,0.0,0.0002334152334152334
630,Dara O'Shea,DEF,Ipswich,39.0,1.513261969942486,1.1720190679706572,0.0,0.0002334152334152334
189,Wesley Fofana,DEF,Chelsea,43.0,1.7476772654810875,1.327881564899299,0.0,0.00022113022113022114
410,Sean Longstaff,MID,Newcastle United,44.0,1.6465311377694087,0.6452697895701004,0.0,0.00020884520884520885
455,Jan Bednarek,DEF,Southampton,40.0,2.1592692453209903,1.460731782102052,0.0,0.00018427518427518427
51,Robin Olsen,MID,Aston Villa,45.0,1.086443661676888,0.988250502924416,0.0,0.00017199017199017198
60,Tyler Adams,FWD,Bournemouth,49.0,2.1486969165937277,0.9936311948165136,0.0,0.00017199017199017198
766,Patrick Dorgu,DEF,Manchester United,45.0,0.9825005095246571,1.427910956899508,0.0,0.00017199017199017198
610,Mikey Moore,DEF,Tottenham,45.0,1.9976345039116605,1.4284140884973728,0.0,0.00015970515970515972
216,Adam Wharton,MID,Crystal Palace,47.0,2.5297023485997916,0.6741234659461965,0.0,0.00015970515970515972
289,Patson Daka,DEF,Leicester,48.0,1.6123366367159733,0.691209492705507,0.0,0.00015970515970515972
323,Ryan Gravenberch,MID,Liverpool,50.0,3.6429083221810235,0.8383569913633102,0.0,0.00014742014742014743
589,Niclas Füllkrug,DEF,West Ham,67.0,2.4358351065357007,1.8422827567733373,0.0,0.00014742014742014743
